State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Delhi,11,16,2020,2,4,0,8,BALJEET,M,IND,121,42,SC,111697,167978,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,66.5,0.11,yes,21,0.02,2.22,AEDLJA338,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,16,2020,2,4,0,9,SUDHIR KUMAR,M,VPI,100,39,GEN,111697,167978,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,66.5,0.09,yes,0,0,2.22,AEDLJA231,Local Party,8516,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,1,RAJESH GUPTA,M,AAAP,57331,41,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,52.64,no,11690,10.73,2.17,AEDL100260,State-based Party,13,TRUE,2,AAAP,13,WAZIRPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,2,DR. MAHENDER NAGPAL,M,BJP,45641,60,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,41.91,no,42140,38.69,2.17,AEDL100968,National Party,1605,TRUE,3,BJP,1605,WAZIRPUR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Doctorate,Business,Unspecified,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,3,HARIKISHAN JINDAL,M,INC,3501,55,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,3.21,yes,2612,2.4,2.17,AEDLJA155,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,4,MUSTQIM AHMED,M,BSP,889,33,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.82,yes,412,0.38,2.17,AEDLJA81,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,5,NOTA,,NOTA,477,,,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.44,,222,0.2,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,6,RAJESH GUPTA,M,IND,255,42,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.23,yes,48,0.04,2.17,AEDLJA453,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,7,SURENDRA KUMAR,M,AAPP,207,36,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.19,yes,54,0.05,2.17,AEDLJA390,Local Party,18403,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,8,BALWANT KUMAR PARJAPATI,M,IND,153,28,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.14,yes,14,0.01,2.17,AEDLJA435,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,9,NATHU RAM,M,CPIM,139,72,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.13,yes,66,0.06,2.17,AEDLJA30,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,10,SURAJ,M,IND,73,27,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.07,yes,3,0,2.17,AEDLJA463,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,11,NARESH KUMAR NAGPAL,M,IND,70,58,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.06,yes,8,0.01,2.17,AEDLJA425,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Unspecified,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,12,KAMAL KISHORE,M,PPID,62,67,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.06,yes,15,0.01,2.17,GEDL100112,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,13,VIJAY KUMAR,M,ABHM,47,49,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.04,yes,9,0.01,2.17,AEDLJA363,State-based Party,268,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,14,JUGAL KISHOR CHAWLA,M,RVNP,38,47,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.03,yes,10,0.01,2.17,AEDLJA285,Local Party,6362,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,"Insurance Agent, Qualified Professional",,,State Assembly Election (AE)
Delhi,11,17,2020,2,4,0,15,MADAN SAH,M,AIFB,28,44,GEN,108911,181241,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,14,60.09,0.03,yes,0,0,2.17,AEDLJA327,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Education,School Teacher,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,1,AKHILESH PATI TRIPATHI,M,AAAP,52665,35,GEN,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,52.58,no,11133,11.11,2.22,AEDL100981,State-based Party,13,TRUE,3,AAAP,13,MODEL TOWN,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,2,KAPIL MISHRA,M,BJP,41532,39,GEN,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,41.46,no,37447,37.39,2.22,AEDL101574,National Party,1605,TRUE,3,AAAP,13,KARAWAL NAGAR,FALSE,FALSE,1,TRUE,TRUE,TRUE,Post Graduate,Politics,MLA,Social Work,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,3,AKANKSHA OLA,F,INC,4085,41,GEN,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,4.08,yes,3244,3.24,2.22,AEDLJA64,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,4,NOTA,,NOTA,841,,,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,0.84,,349,0.35,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,5,PARMOD KUMAR SAHANI,M,BSP,492,30,GEN,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,0.49,yes,250,0.25,2.22,AEDLJA121,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Student,,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,6,RAJESH KUMAR TIWARI,M,PHRC,242,62,GEN,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,0.24,yes,71,0.07,2.22,AEDLJA266,Local Party,6098,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,7,VIKAS,M,AAPP,171,38,SC,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,0.17,yes,83,0.08,2.22,AEDLJA334,Local Party,18403,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,8,BABU RAM PAL,M,BSKP,88,51,GEN,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,0.09,yes,41,0.04,2.22,AEDLJA236,Local Party,24490,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Delhi,11,18,2020,2,4,0,9,AMBIKA PRASAD VERMA,M,SatBP,47,49,GEN,100163,168355,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,59.5,0.05,yes,0,0,2.22,AEDLJA157,Local Party,18273,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,1,SOM DUTT,M,AAAP,68790,44,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,55.71,no,25644,20.77,2.27,AEDL100992,State-based Party,13,TRUE,3,AAAP,13,SADAR BAZAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,2,JAI PARKASH (J.P),M,BJP,43146,50,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,34.94,no,33289,26.96,2.27,AEDL101811,National Party,1605,TRUE,3,BJP,1605,SADAR BAZAR,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,3,SATBIR SHARMA,M,INC,9857,68,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,7.98,yes,9283,7.52,2.27,AEDLJA77,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,4,ASAD,M,BSP,574,46,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.46,yes,166,0.13,2.27,AEDLJA20,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,5,NOTA,,NOTA,408,,,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.33,,219,0.18,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,6,VIRENDER KUMAR,M,RRP,189,52,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.15,yes,55,0.04,2.27,AEDLJA192,Local Party,16442,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,7,RAJEEV KUMAR,M,IND,134,45,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.11,yes,24,0.02,2.27,AEDLJA331,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,8,SOM DUTT s/o DAYA CHANDER SHARMA,M,IND,110,45,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.09,yes,2,0,2.27,AEDLJA413,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,9,SOMDUTT s/o KRISHAN KUMAR RASTOGI,M,IND,108,34,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.09,yes,5,0,2.27,AEDLJA355,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,10,PRATAP AAMZARE,M,IND,103,31,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.08,yes,44,0.04,2.27,AEDLJA310,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Religious Occupation,Priest,Social Work,,State Assembly Election (AE)
Delhi,11,19,2020,2,4,0,11,JAI PRAKASH,M,IND,59,49,GEN,123478,184903,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,10,66.78,0.05,yes,0,0,2.27,AEDL100996,Independents,10809,TRUE,2,IND,10809,SADAR BAZAR,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,1,PARLAD SINGH SAWHNEY,M,AAAP,50891,69,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,65.92,no,29584,38.32,1.96,AEDL104044,State-based Party,13,TRUE,6,INC,3482,CHANDNI CHOWK,TRUE,FALSE,5,TRUE,FALSE,TRUE,12th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,2,SUMAN KUMAR GUPTA,M,BJP,21307,63,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,27.6,no,17426,22.57,1.96,AEDL101007,National Party,1605,TRUE,3,BJP,1605,CHANDNI CHOWK,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,3,ALKA LAMBA,F,INC,3881,44,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,5.03,yes,3618,4.69,1.96,AEDL103264,National Party,3482,TRUE,3,AAAP,13,CHANDNI CHOWK,TRUE,FALSE,1,TRUE,TRUE,TRUE,Post Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,4,NOTA,,NOTA,263,,,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.34,,21,0.03,1.96,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,5,ANIL SINGH JADON,M,SHS,242,35,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.31,yes,24,0.03,1.96,AEDLJA169,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,6,SUDESH,M,BSP,218,47,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.28,yes,100,0.13,1.96,AEDLJA90,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,7,SANDEEP SHARMA,M,IND,118,52,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.15,yes,21,0.03,1.96,AEDL100300,Independents,10809,TRUE,2,IND,10809,CHANDNI CHOWK,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,8,VIPIN KUMAR,M,IND,97,64,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.13,yes,35,0.05,1.96,GEDL43488,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,9,VIJAY KUMAR SHARMA,M,IND,62,41,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.08,yes,26,0.03,1.96,AEDLJA395,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,10,SATPAL,M,ASSP,36,30,SC,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.05,yes,7,0.01,1.96,AEDLJA274,Local Party,972,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Designer,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,11,KRISHNA AVTAR,M,IND,29,58,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.04,yes,1,0,1.96,AEDLJA378,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,12,RAMESH CHAND GOYAL,M,RVNP,28,70,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.04,yes,1,0,1.96,AEDLJA229,Local Party,6362,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Social Work,Activist,,,State Assembly Election (AE)
Delhi,11,20,2020,2,4,0,13,SADEQUE MUNIRODDIN SHAIKH,M,TPSTP,27,32,GEN,77199,125717,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,12,61.41,0.03,yes,0,0,1.96,AEDLJA319,Local Party,24557,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Qualified Professional,Small Business or Self-employed,Shop Keeper,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,1,SHOAIB IQBAL,M,AAAP,67282,61,GEN,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,75.96,no,50241,56.72,1.61,AEDL105215,State-based Party,13,TRUE,7,INC,3482,MATIA MAHAL,TRUE,FALSE,6,TRUE,FALSE,TRUE,12th Pass,Business,,Politics,Party Worker,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,2,RAVINDER GUPTA,M,BJP,17041,48,GEN,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,19.24,no,13632,15.39,1.61,AEDLJA86,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,3,MIRZA JAVED ALI,M,INC,3409,51,GEN,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,3.85,yes,3186,3.6,1.61,AEDL101021,National Party,3482,TRUE,2,INC,3482,MATIA MAHAL,TRUE,TRUE,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,4,TEJ RAM,M,BSP,223,52,SC,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,0.25,yes,7,0.01,1.61,AEDLJA31,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,5,NOTA,,NOTA,216,,,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,0.24,,43,0.05,1.61,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,6,ISRAR AHMED,M,RPPRINAT,173,36,GEN,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,0.2,yes,73,0.08,1.61,AEDLJA171,Local Party,24545,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,7,SUHAIL MIRZA,M,RTPP,100,26,GEN,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,0.11,yes,23,0.03,1.61,AEDLJA207,Local Party,24542,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,8,SHOAIBUDDIN,M,IND,77,38,GEN,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,0.09,yes,28,0.03,1.61,AEDLJA322,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,21,2020,2,4,0,9,MOHD. SUHAIL,M,IND,49,30,GEN,88570,125793,MATIA MAHAL,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,70.41,0.06,yes,0,0,1.61,AEDL101030,Independents,10809,TRUE,2,IND,10809,MATIA MAHAL,TRUE,TRUE,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,1,IMRAN HUSSAIN,M,AAAP,65644,38,GEN,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,64.65,no,36172,35.63,2,AEDL100321,State-based Party,13,TRUE,2,AAAP,13,BALLIMARAN,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Other,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,2,LATA,F,BJP,29472,43,SC,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,29.03,no,24670,24.3,2,AEDLJA97,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,3,HAROON YUSUF,M,INC,4802,61,GEN,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,4.73,yes,3975,3.92,2,AEDL105238,National Party,3482,TRUE,7,INC,3482,BALLIMARAN,TRUE,TRUE,5,FALSE,FALSE,TRUE,Graduate,Social Work,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,4,KRISHAN KUMAR,M,BRRTD,827,49,GEN,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,0.81,yes,487,0.48,2,AEDLJA163,Local Party,24494,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,5,NOTA,,NOTA,340,,,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,0.33,,173,0.17,2,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,6,DEEP CHAND,M,BSP,167,45,GEN,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,0.16,yes,43,0.04,2,AEDLJA61,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,7,HANSA,F,PPID,124,42,SC,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,0.12,yes,65,0.06,2,AEDLJA341,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Salaried Work or Employed,Qualified Professional,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,8,ARIF NABI,M,IND,59,35,GEN,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,0.06,yes,3,0,2,AEDL100330,Independents,10809,TRUE,2,IND,10809,BALLIMARAN,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,9,SAJID ALI,M,RRP,56,62,GEN,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,0.06,yes,15,0.01,2,AEDLJA303,Local Party,16442,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,22,2020,2,4,0,10,ZAFAR MIRZA,M,RTPP,41,56,GEN,101532,141744,BALLIMARAN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,9,71.63,0.04,yes,0,0,2,AEDLJA257,Local Party,24542,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,23,2020,2,4,0,1,VISHESH RAVI,M,AAAP,67494,36,SC,108461,177413,KAROL BAGH,SC,NEW DELHI,NEW DELHI,9,61.13,62.23,no,31760,29.28,2,AEDL101056,State-based Party,13,TRUE,3,AAAP,13,KAROL BAGH,FALSE,TRUE,3,FALSE,TRUE,TRUE,10th Pass,Politics,MLA,,,State Assembly Election (AE)
Delhi,11,23,2020,2,4,0,2,YOGENDER CHANDOLIYA,M,BJP,35734,57,SC,108461,177413,KAROL BAGH,SC,NEW DELHI,NEW DELHI,9,61.13,32.95,no,32369,29.84,2,AEDL104155,National Party,1605,TRUE,3,BJP,1605,KAROL BAGH,FALSE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,23,2020,2,4,0,3,GOURAV KUMAR,M,INC,3365,34,SC,108461,177413,KAROL BAGH,SC,NEW DELHI,NEW DELHI,9,61.13,3.1,yes,2582,2.38,2,AEDLJA27,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
